file,key,language,path,state,value,source_value,comment
Localizable,character.crab,si,,translated,කකුළුවා,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sk,,translated,Krab,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sl,,translated,Rak,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sq,,translated,Gaforre,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sr,,translated,Rak,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sv,,translated,Krabba,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,sw,,translated,Kaa,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,ta,,translated,நண்டு,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,te,,translated,పీత,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,th,,translated,ปู,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,tr,,translated,Yengeç,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,ug,,translated,قىسقۇچپاقا,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,uk,,translated,Краб,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,ur,,translated,کیکڑا,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,uz,,translated,Qisqichbaqa,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,vi,,translated,Cua,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,zh,,translated,螃蟹,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.crab,zu,,translated,Inkalankala,Crab,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,af,,translated,Hond,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,am,,translated,ውሻ,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,ar,,translated,كلب,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,as,,translated,কুকুৰ,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,az,,translated,İt,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,be,,translated,Сабака,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,bg,,translated,Куче,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,bn,,translated,কুকুর,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,bo,,translated,ཁྱི,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,bs,,translated,Pas,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,ca,,translated,Gos,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
Localizable,character.dog,cs,,translated,Pes,Dog,"Animal name, shown in the character picker, the premium gallery and unlock messages. One short noun a young child would use."
