file,key,language,path,state,value,source_value,comment
Localizable,game.bubblesCollected %lld,ug,plural.other,new,%lld دېڭىز قېپى يىغىلدى,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,uk,plural.one,new,Зібрано %lld мушлю,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,uk,plural.other,new,Зібрано %lld мушель,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,ur,plural.one,new,%lld سیپی جمع ہوئی,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,ur,plural.other,new,%lld سیپیاں جمع ہوئیں,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,uz,plural.one,new,%lld ta chig‘anoq yig‘ildi,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,uz,plural.other,new,%lld ta chig‘anoq yig‘ildi,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,vi,plural.one,new,Đã nhặt %lld vỏ sò,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,vi,plural.other,new,Đã nhặt %lld vỏ sò,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,zh,plural.one,new,已收集 %lld 个贝壳,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,zh,plural.other,new,已收集 %lld 个贝壳,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,zu,plural.one,new,Kuqoqwe igobolondo elingu-%lld,%lld shell collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.bubblesCollected %lld,zu,plural.other,new,Kuqoqwe amagobolondo angu-%lld,%lld shells collected,"VoiceOver label for the running shell total, on the home screen header and the in-game counter. Shells are the game's collectible; the total only ever grows."
Localizable,game.end.completionSubtitle,af,,new,Jy het al die skulpe versamel.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,am,,new,ሁሉንም ዛጎሎች ሰብስበሃል።,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,ar,,new,لقد جمعت كل الأصداف.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,as,,new,তুমি সকলো শামুকৰ খোলা সংগ্ৰহ কৰিলা।,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,az,,new,Bütün dəniz qabıqlarını topladın.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,be,,new,Ты сабраў/ла ўсе ракавінкі.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,bg,,new,Събра всички миди.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,bn,,new,তুমি সব ঝিনুক সংগ্রহ করেছ।,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,bo,,new,ཉ་ཕྱིས་ཚང་མ་བསྡུས་ཟིན།,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,bs,,new,Prikupio/la si sve školjke.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,ca,,new,Has recollit totes les petxines.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,cs,,new,Sebral/a jsi všechny mušle.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,cy,,new,Rwyt ti wedi casglu’r holl gregyn.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,da,,new,Du samlede alle muslingerne.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,de,,new,Du hast alle Muscheln gesammelt.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,el,,new,Μάζεψες όλα τα κοχύλια.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
Localizable,game.end.completionSubtitle,es,,new,Has recogido todas las conchas.,You collected all the shells.,Line under the title on the result screen when the level was completed by collecting every shell.
